step,episode,A,phi,n,reward
436,55,9.995869994163513,1.697537742383945,3,0.07937345659828998
437,55,9.992208778858185,1.4738656670340657,3,0.07933708888668911
438,55,9.9836066365242,1.6137741897571833,3,0.07918694256169378
439,55,9.992267787456512,1.456569059952146,3,0.07930931447161504
440,55,9.990049004554749,1.4870754661744148,3,0.07930382305077499
441,56,9.99063178896904,1.775159098873459,3,0.07903765750907055
442,56,9.989736080169678,1.3067061404283913,3,0.07878543421862605
443,56,9.982549101114273,1.7277374273503932,3,0.07897935649277055
444,56,9.993564635515213,1.465203693986589,3,0.07935587498557672
445,56,9.993006438016891,1.5964714033093037,3,0.07942698500001533
446,56,9.990303367376328,1.4640912208603174,3,0.07927418362484984
447,56,9.977754354476929,1.4859206737539947,3,0.07900345269199871
448,56,9.994956254959106,1.696046080891961,3,0.07935404882911845
449,57,9.996356517076492,1.4315259622523637,3,0.07935898333699565
450,57,9.995376914739609,1.6303571736975075,3,0.07945938308782519
451,57,9.986665844917297,1.6110248400388734,3,0.07926356989990091
452,57,9.996217787265778,1.4525122125728043,3,0.07939818094353424
453,57,9.993154406547546,1.7143972997643473,3,0.07927022047679078
454,57,9.991554617881775,1.6161659788906397,3,0.07937863070825601
455,57,9.989043027162552,1.3666789468565494,3,0.0789996773401711
456,57,9.98828500509262,1.4946298346869826,3,0.07926997439896999
457,58,9.991148114204407,1.5217109996324034,3,0.07936542669045799
458,58,9.989728480577469,1.4841284703721493,3,0.07929200483965126
459,58,9.991551637649536,1.5941447783986957,3,0.07939206785241026
460,58,9.996512681245804,1.3250729013424338,3,0.07903079323302054
461,58,9.994056969881058,1.6581448461509944,3,0.07939705416614484
462,58,9.99398186802864,1.5453289108376473,3,0.07945083512142315
463,58,9.99680444598198,1.6639116926195652,3,0.0794559250468716
464,58,9.985576719045639,1.5083590750749798,3,0.07921746916291972
465,59,9.985248297452927,1.4424301088756653,3,0.07911045768959313
466,59,9.989893585443497,1.6111812903497638,3,0.07934212053054823
467,59,9.993916302919388,1.6605371034182357,3,0.0793902157930233
468,59,9.994344711303711,1.413667781882161,3,0.0792670214651221
469,59,9.993057399988174,1.5374245655075403,3,0.07942452422180901
470,59,9.988942593336105,1.4016996607926966,3,0.07910532890975208
471,59,9.993543177843094,1.5557847725485952,3,0.07944195689268319
472,59,9.99454915523529,1.3698946514513077,3,0.07914519999243108
473,60,9.992743730545044,1.5285931280299545,3,0.07941056254335255
474,60,9.994741529226303,1.5910501332006948,3,0.07947085160941447
475,60,9.989704936742783,1.7461725357970208,3,0.07910643625994496
476,60,9.997678995132446,1.676713747233327,3,0.07945620997908498
477,60,9.996319115161896,1.6579488853486644,3,0.07945309515193388
478,60,9.992570281028748,1.3889235407906146,3,0.07915718657259019
479,60,9.997542947530746,1.4105861508033783,3,0.07933779474149039
480,60,9.989539235830307,1.5780701877486976,3,0.07934397906566759
